time,temp,hum,PM1_pi,PM2.5_pi,PM10_pi,date
2021-04-25 13:40:16+02:00,23.2,30.2,12.81,25.97,39.62,2021-04-25 13:40:16+02:00
2021-04-25 13:45:17+02:00,21.1,30.7,5.19,8.52,11.74,2021-04-25 13:45:17+02:00
2021-04-25 13:50:16+02:00,21.3,30.5,14.43,25.47,36.48,2021-04-25 13:50:16+02:00
2021-04-25 13:55:17+02:00,21.5,30.1,11.31,15.59,19.19,2021-04-25 13:55:17+02:00
2021-04-25 14:00:17+02:00,21.6,30.1,4.56,8.07,11.57,2021-04-25 14:00:17+02:00
2021-04-25 14:05:16+02:00,21.7,30.0,5.39,5.93,5.93,2021-04-25 14:05:16+02:00
2021-04-25 14:10:16+02:00,21.6,31.1,6.19,11.5,16.89,2021-04-25 14:10:16+02:00
2021-04-25 14:15:17+02:00,20.5,31.6,5.39,5.93,5.93,2021-04-25 14:15:17+02:00
2021-04-25 14:20:17+02:00,20.7,31.5,4.17,9.27,14.66,2021-04-25 14:20:17+02:00
2021-04-25 14:25:17+02:00,21.8,29.9,13.38,33.86,55.86,2021-04-25 14:25:17+02:00
2021-04-25 14:30:16+02:00,21.9,29.8,6.79,11.76,16.69,2021-04-25 14:30:16+02:00
2021-04-25 14:35:16+02:00,21.9,30.3,3.36,7.61,12.1,2021-04-25 14:35:16+02:00
2021-04-25 14:40:16+02:00,21.5,29.4,6.06,6.68,6.68,2021-04-25 14:40:16+02:00
2021-04-25 14:45:17+02:00,21.9,29.6,5.24,8.85,12.38,2021-04-25 14:45:17+02:00
2021-04-25 14:50:17+02:00,21.9,28.5,5.96,9.9,13.74,2021-04-25 14:50:17+02:00
2021-04-25 14:55:16+02:00,21.8,29.6,7.64,17.62,28.21,2021-04-25 14:55:16+02:00
2021-04-25 15:00:16+02:00,22.2,28.4,9.34,17.68,26.18,2021-04-25 15:00:16+02:00
2021-04-25 15:05:16+02:00,22.0,28.4,4.71,5.19,5.19,2021-04-25 15:05:16+02:00
2021-04-25 15:10:17+02:00,21.5,28.5,6.11,10.97,15.84,2021-04-25 15:10:17+02:00
2021-04-25 15:15:16+02:00,21.2,28.5,6.42,20.95,36.91,2021-04-25 15:15:16+02:00
2021-04-25 15:20:16+02:00,20.2,29.9,7.56,13.14,18.67,2021-04-25 15:20:16+02:00
2021-04-25 15:25:16+02:00,20.0,29.8,6.61,10.52,14.24,2021-04-25 15:25:16+02:00
2021-04-25 15:30:17+02:00,20.2,30.1,3.9,7.4,10.98,2021-04-25 15:30:17+02:00
2021-04-25 15:35:16+02:00,20.3,29.9,6.53,13.89,21.59,2021-04-25 15:35:16+02:00
2021-04-25 15:40:16+02:00,19.9,29.8,5.23,12.73,20.73,2021-04-25 15:40:16+02:00
2021-04-25 15:45:17+02:00,20.2,30.6,8.58,20.26,32.68,2021-04-25 15:45:17+02:00
2021-04-25 15:50:17+02:00,20.7,30.4,7.37,15.74,24.51,2021-04-25 15:50:17+02:00
2021-04-25 15:55:16+02:00,21.2,30.0,6.62,14.47,22.74,2021-04-25 15:55:16+02:00
2021-04-25 16:00:16+02:00,21.3,29.6,9.76,16.66,23.45,2021-04-25 16:00:16+02:00
2021-04-25 16:05:17+02:00,20.4,31.1,7.57,13.21,18.81,2021-04-25 16:05:17+02:00
2021-04-25 16:10:16+02:00,20.7,30.1,5.39,5.93,5.93,2021-04-25 16:10:16+02:00
2021-04-25 16:15:16+02:00,21.2,29.2,9.17,20.36,32.17,2021-04-25 16:15:16+02:00
2021-04-25 16:20:16+02:00,21.4,29.6,6.71,19.01,32.37,2021-04-25 16:20:16+02:00
2021-04-25 16:25:17+02:00,20.4,29.8,6.06,6.68,6.68,2021-04-25 16:25:17+02:00
2021-04-25 16:30:17+02:00,20.5,31.4,3.49,8.49,13.84,2021-04-25 16:30:17+02:00
2021-04-25 16:35:16+02:00,20.8,29.7,2.69,2.97,2.97,2021-04-25 16:35:16+02:00
2021-04-25 16:40:16+02:00,20.0,30.3,4.95,6.87,8.49,2021-04-25 16:40:16+02:00
2021-04-25 16:45:16+02:00,20.1,30.2,7.81,22.77,39.06,2021-04-25 16:45:16+02:00
2021-04-25 16:50:17+02:00,20.1,30.1,6.06,6.68,6.68,2021-04-25 16:50:17+02:00
2021-04-25 16:55:17+02:00,20.3,30.3,5.29,9.21,13.1,2021-04-25 16:55:17+02:00
2021-04-25 17:00:16+02:00,19.9,29.4,5.3,9.27,13.22,2021-04-25 17:00:16+02:00
2021-04-25 17:05:16+02:00,19.9,28.4,2.69,2.97,2.97,2021-04-25 17:05:16+02:00
2021-04-25 17:10:17+02:00,21.0,30.2,4.9,10.42,16.2,2021-04-25 17:10:17+02:00
2021-04-25 17:15:16+02:00,21.2,28.4,5.39,5.93,5.93,2021-04-25 17:15:16+02:00
2021-04-25 17:20:21+02:00,20.7,28.6,0.67,0.74,0.74,2021-04-25 17:20:21+02:00
2021-04-25 17:25:17+02:00,20.7,28.7,3.37,3.71,3.71,2021-04-25 17:25:17+02:00
2021-04-25 17:30:18+02:00,20.0,28.2,1.69,3.89,6.22,2021-04-25 17:30:18+02:00
2021-04-25 17:35:17+02:00,20.0,28.1,4.19,9.4,14.9,2021-04-25 17:35:17+02:00
2021-04-25 17:40:17+02:00,20.5,28.6,1.71,4.03,6.49,2021-04-25 17:40:17+02:00
2021-04-25 17:45:16+02:00,20.1,27.6,4.17,9.27,14.66,2021-04-25 17:45:16+02:00
2021-04-25 17:50:16+02:00,20.1,27.5,1.56,2.99,4.45,2021-04-25 17:50:16+02:00
2021-04-25 17:55:16+02:00,19.7,28.8,2.02,2.23,2.23,2021-04-25 17:55:16+02:00
2021-04-25 18:00:17+02:00,20.0,29.5,4.04,8.38,12.91,2021-04-25 18:00:17+02:00
2021-04-25 18:05:17+02:00,19.7,28.1,8.33,22.42,37.66,2021-04-25 18:05:17+02:00
2021-04-25 18:10:16+02:00,19.8,28.5,6.86,20.09,34.5,2021-04-25 18:10:16+02:00
2021-04-25 18:15:16+02:00,19.5,29.1,4.31,6.33,8.14,2021-04-25 18:15:16+02:00
2021-04-25 18:20:17+02:00,19.6,28.6,3.91,11.39,19.53,2021-04-25 18:20:17+02:00
2021-04-25 18:25:16+02:00,19.6,28.9,2.69,2.97,2.97,2021-04-25 18:25:16+02:00
2021-04-25 18:30:16+02:00,19.4,29.3,4.1,12.7,22.11,2021-04-25 18:30:16+02:00
2021-04-25 18:35:19+02:00,19.2,32.3,5.14,12.12,19.53,2021-04-25 18:35:19+02:00
2021-04-25 18:40:16+02:00,19.2,32.3,2.02,2.23,2.23,2021-04-25 18:40:16+02:00
2021-04-25 18:45:17+02:00,19.3,32.4,2.97,8.79,15.14,2021-04-25 18:45:17+02:00
2021-04-25 18:50:16+02:00,19.1,32.3,5.12,11.92,19.15,2021-04-25 18:50:16+02:00
2021-04-25 18:55:18+02:00,19.0,31.9,3.12,5.96,8.86,2021-04-25 18:55:18+02:00
2021-04-25 19:00:19+02:00,19.0,32.7,8.5,15.78,23.14,2021-04-25 19:00:19+02:00
2021-04-25 19:05:24+02:00,18.8,33.2,10.23,27.73,46.66,2021-04-25 19:05:24+02:00
2021-04-25 19:10:16+02:00,18.8,33.2,6.62,18.44,31.25,2021-04-25 19:10:16+02:00
2021-04-25 19:15:17+02:00,18.7,34.0,5.21,12.59,20.47,2021-04-25 19:15:17+02:00
2021-04-25 19:20:16+02:00,18.6,33.9,6.1,10.87,15.64,2021-04-25 19:20:16+02:00
2021-04-25 19:25:17+02:00,18.5,34.6,4.71,5.19,5.19,2021-04-25 19:25:17+02:00
2021-04-25 19:30:16+02:00,18.4,34.8,6.16,19.14,33.36,2021-04-25 19:30:16+02:00
2021-04-25 19:35:16+02:00,18.3,35.1,4.27,9.99,16.08,2021-04-25 19:35:16+02:00
2021-04-25 19:40:16+02:00,18.2,35.6,4.95,6.87,8.49,2021-04-25 19:40:16+02:00
2021-04-25 19:45:17+02:00,18.1,35.7,1.08,3.56,6.28,2021-04-25 19:45:17+02:00
2021-04-25 19:50:17+02:00,18.1,35.6,6.06,6.68,6.68,2021-04-25 19:50:17+02:00
2021-04-25 19:55:16+02:00,17.9,35.6,5.89,13.38,21.29,2021-04-25 19:55:16+02:00
2021-04-25 20:00:19+02:00,17.7,36.3,0.67,0.74,0.74,2021-04-25 20:00:19+02:00
2021-04-25 20:05:16+02:00,17.7,36.3,3.37,3.71,3.71,2021-04-25 20:05:16+02:00
2021-04-25 20:10:16+02:00,17.7,36.4,7.5,12.72,17.85,2021-04-25 20:10:16+02:00
2021-04-25 20:15:17+02:00,17.6,36.6,6.06,6.68,6.68,2021-04-25 20:15:17+02:00
2021-04-25 20:20:16+02:00,17.4,37.0,2.69,2.97,2.97,2021-04-25 20:20:16+02:00
2021-04-25 20:25:16+02:00,17.3,37.1,8.08,8.9,8.9,2021-04-25 20:25:16+02:00
2021-04-25 20:30:17+02:00,17.2,37.2,4.6,8.36,12.14,2021-04-25 20:30:17+02:00
2021-04-25 20:35:16+02:00,17.2,37.7,7.32,19.36,32.35,2021-04-25 20:35:16+02:00
2021-04-25 20:40:16+02:00,17.1,38.2,3.37,3.71,3.71,2021-04-25 20:40:16+02:00
2021-04-25 20:45:16+02:00,17.0,38.0,4.41,7.04,9.54,2021-04-25 20:45:16+02:00
2021-04-25 20:50:16+02:00,16.9,38.2,3.37,3.71,3.71,2021-04-25 20:50:16+02:00
2021-04-25 20:55:17+02:00,16.8,38.0,3.55,5.02,6.28,2021-04-25 20:55:17+02:00
2021-04-25 21:00:17+02:00,16.6,38.3,4.06,8.5,13.13,2021-04-25 21:00:17+02:00
2021-04-25 21:05:16+02:00,16.5,38.7,7.96,11.99,15.69,2021-04-25 21:05:16+02:00
2021-04-25 21:10:16+02:00,16.3,39.1,2.06,6.41,11.18,2021-04-25 21:10:16+02:00
2021-04-25 21:15:17+02:00,16.3,39.6,9.34,13.69,17.6,2021-04-25 21:15:17+02:00
2021-04-25 21:20:16+02:00,16.2,40.0,2.69,2.97,2.97,2021-04-25 21:20:16+02:00
2021-04-25 21:25:16+02:00,16.0,40.3,7.48,16.56,26.13,2021-04-25 21:25:16+02:00
2021-04-25 21:30:16+02:00,15.9,40.8,2.69,2.97,2.97,2021-04-25 21:30:16+02:00
2021-04-25 21:35:17+02:00,15.9,41.3,9.52,18.88,28.54,2021-04-25 21:35:17+02:00
2021-04-25 21:40:16+02:00,15.7,41.6,2.69,2.97,2.97,2021-04-25 21:40:16+02:00
2021-04-25 21:45:16+02:00,15.6,42.0,7.19,14.52,22.1,2021-04-25 21:45:16+02:00
2021-04-25 21:50:16+02:00,15.4,42.3,6.25,19.75,34.55,2021-04-25 21:50:16+02:00
2021-04-25 21:55:16+02:00,15.3,42.1,7.97,19.94,32.77,2021-04-25 21:55:16+02:00
2021-04-25 22:00:17+02:00,15.2,42.3,4.95,6.87,8.49,2021-04-25 22:00:17+02:00
2021-04-25 22:05:18+02:00,15.0,42.7,6.28,8.18,9.64,2021-04-25 22:05:18+02:00
2021-04-25 22:10:17+02:00,15.1,42.7,9.29,17.3,25.42,2021-04-25 22:10:17+02:00
2021-04-25 22:15:16+02:00,15.0,42.7,6.88,16.26,26.25,2021-04-25 22:15:16+02:00
2021-04-25 22:20:21+02:00,14.8,42.9,6.36,8.79,10.83,2021-04-25 22:20:21+02:00
2021-04-25 22:25:19+02:00,14.7,43.2,3.08,5.65,8.25,2021-04-25 22:25:19+02:00
2021-04-25 22:30:16+02:00,14.7,43.2,7.41,8.16,8.16,2021-04-25 22:30:16+02:00
2021-04-25 22:35:17+02:00,14.6,43.3,5.39,5.93,5.93,2021-04-25 22:35:17+02:00
2021-04-25 22:40:17+02:00,14.5,43.7,7.01,21.14,36.57,2021-04-25 22:40:17+02:00
2021-04-25 22:45:16+02:00,14.4,44.0,9.48,18.6,27.99,2021-04-25 22:45:16+02:00
2021-04-25 22:50:16+02:00,14.4,44.0,6.68,14.89,23.56,2021-04-25 22:50:16+02:00
2021-04-25 22:55:17+02:00,14.3,44.3,8.66,24.72,42.17,2021-04-25 22:55:17+02:00
2021-04-25 23:00:17+02:00,14.2,44.2,6.27,19.9,34.84,2021-04-25 23:00:17+02:00
2021-04-25 23:05:16+02:00,14.1,43.9,4.54,7.95,11.34,2021-04-25 23:05:16+02:00
2021-04-25 23:10:16+02:00,14.0,43.8,4.54,7.95,11.34,2021-04-25 23:10:16+02:00
2021-04-25 23:15:17+02:00,13.8,43.8,1.56,2.99,4.45,2021-04-25 23:15:17+02:00
2021-04-25 23:20:17+02:00,13.7,43.3,4.71,5.19,5.19,2021-04-25 23:20:17+02:00
2021-04-25 23:25:16+02:00,13.9,42.9,6.18,19.28,33.64,2021-04-25 23:25:16+02:00
2021-04-25 23:30:16+02:00,13.8,43.0,9.81,16.98,24.08,2021-04-25 23:30:16+02:00
2021-04-25 23:35:17+02:00,13.7,42.8,14.04,26.65,39.52,2021-04-25 23:35:17+02:00
2021-04-25 23:40:16+02:00,13.6,43.1,4.71,5.19,5.19,2021-04-25 23:40:16+02:00
2021-04-25 23:45:17+02:00,13.4,43.0,4.54,11.84,19.71,2021-04-25 23:45:17+02:00
2021-04-25 23:50:16+02:00,13.3,43.2,6.87,16.25,26.22,2021-04-25 23:50:16+02:00
2021-04-25 23:55:16+02:00,13.2,42.7,7.81,14.92,22.18,2021-04-25 23:55:16+02:00
2021-04-26 00:00:16+02:00,13.2,42.5,4.06,8.5,13.13,2021-04-26 00:00:16+02:00
2021-04-26 00:05:17+02:00,13.0,42.3,2.02,2.23,2.23,2021-04-26 00:05:17+02:00
2021-04-26 00:10:16+02:00,13.0,42.0,2.69,2.97,2.97,2021-04-26 00:10:16+02:00
2021-04-26 00:15:16+02:00,13.0,42.0,0.67,0.74,0.74,2021-04-26 00:15:16+02:00
2021-04-26 00:20:17+02:00,12.8,41.9,4.31,6.33,8.14,2021-04-26 00:20:17+02:00
2021-04-26 00:25:17+02:00,12.8,41.2,4.27,13.9,24.47,2021-04-26 00:25:17+02:00
2021-04-26 00:30:16+02:00,12.7,40.9,5.44,18.05,31.93,2021-04-26 00:30:16+02:00
2021-04-26 00:35:16+02:00,12.7,41.0,8.23,17.8,27.85,2021-04-26 00:35:16+02:00
2021-04-26 00:40:17+02:00,12.5,40.4,1.73,4.11,6.65,2021-04-26 00:40:17+02:00
2021-04-26 00:45:16+02:00,12.5,40.2,6.21,15.59,25.65,2021-04-26 00:45:16+02:00
2021-04-26 00:50:16+02:00,12.3,40.4,4.04,4.45,4.45,2021-04-26 00:50:16+02:00
2021-04-26 00:55:16+02:00,12.3,40.1,6.01,10.27,14.46,2021-04-26 00:55:16+02:00
2021-04-26 01:00:16+02:00,12.3,40.3,1.56,2.99,4.45,2021-04-26 01:00:16+02:00
2021-04-26 01:05:16+02:00,12.1,40.1,6.73,11.34,15.85,2021-04-26 01:05:16+02:00
2021-04-26 01:10:17+02:00,12.2,40.0,4.95,10.79,16.92,2021-04-26 01:10:17+02:00
2021-04-26 01:15:16+02:00,12.1,40.0,5.39,5.93,5.93,2021-04-26 01:15:16+02:00
2021-04-26 01:20:19+02:00,12.0,40.2,4.37,14.6,25.85,2021-04-26 01:20:19+02:00
2021-04-26 01:25:16+02:00,12.0,40.1,2.48,5.41,8.5,2021-04-26 01:25:16+02:00
2021-04-26 01:30:16+02:00,11.8,39.7,1.19,4.35,7.84,2021-04-26 01:30:16+02:00
2021-04-26 01:35:17+02:00,11.8,40.4,7.02,21.19,36.68,2021-04-26 01:35:17+02:00
2021-04-26 01:40:17+02:00,11.9,40.4,6.06,6.68,6.68,2021-04-26 01:40:17+02:00
2021-04-26 01:45:16+02:00,11.7,40.5,2.3,8.11,14.53,2021-04-26 01:45:16+02:00
2021-04-26 01:50:16+02:00,11.7,40.0,0.67,0.74,0.74,2021-04-26 01:50:16+02:00
2021-04-26 01:55:16+02:00,11.7,40.3,2.34,8.39,15.07,2021-04-26 01:55:16+02:00
2021-04-26 02:00:16+02:00,11.7,40.8,3.69,9.85,16.5,2021-04-26 02:00:16+02:00
2021-04-26 02:05:16+02:00,11.6,40.8,5.36,13.61,22.47,2021-04-26 02:05:16+02:00
2021-04-26 02:10:17+02:00,11.7,40.5,6.11,18.78,32.65,2021-04-26 02:10:17+02:00
2021-04-26 02:15:16+02:00,11.6,40.4,2.69,2.97,2.97,2021-04-26 02:15:16+02:00
2021-04-26 02:20:16+02:00,11.5,41.6,5.4,9.98,14.61,2021-04-26 02:20:16+02:00
2021-04-26 02:25:16+02:00,11.4,41.9,5.02,15.17,26.25,2021-04-26 02:25:16+02:00
2021-04-26 02:30:17+02:00,11.3,40.5,5.82,16.79,28.74,2021-04-26 02:30:17+02:00
2021-04-26 02:35:17+02:00,11.3,40.1,5.74,16.22,27.61,2021-04-26 02:35:17+02:00
2021-04-26 02:40:17+02:00,11.2,41.5,1.71,4.03,6.49,2021-04-26 02:40:17+02:00
2021-04-26 02:45:21+02:00,11.0,42.2,2.69,2.97,2.97,2021-04-26 02:45:21+02:00
2021-04-26 02:50:16+02:00,11.1,42.2,4.04,4.45,4.45,2021-04-26 02:50:16+02:00
2021-04-26 02:55:19+02:00,10.9,41.7,2.91,8.42,14.42,2021-04-26 02:55:19+02:00
2021-04-26 03:00:17+02:00,10.9,41.7,7.35,15.63,24.29,2021-04-26 03:00:17+02:00
2021-04-26 03:05:16+02:00,11.0,41.8,3.37,3.71,3.71,2021-04-26 03:05:16+02:00
2021-04-26 03:10:16+02:00,11.0,42.0,1.35,1.48,1.48,2021-04-26 03:10:16+02:00
2021-04-26 03:15:21+02:00,10.7,42.7,6.07,14.57,23.64,2021-04-26 03:15:21+02:00
2021-04-26 03:20:17+02:00,10.8,42.7,3.37,3.71,3.71,2021-04-26 03:20:17+02:00
2021-04-26 03:25:17+02:00,10.7,42.4,0.67,0.74,0.74,2021-04-26 03:25:17+02:00
2021-04-26 03:30:16+02:00,10.7,42.8,5.81,8.9,11.77,2021-04-26 03:30:16+02:00
2021-04-26 03:35:16+02:00,10.6,42.5,5.06,11.54,18.39,2021-04-26 03:35:16+02:00
2021-04-26 03:40:16+02:00,10.6,42.7,2.09,6.63,11.61,2021-04-26 03:40:16+02:00
2021-04-26 03:45:17+02:00,10.5,43.1,3.49,8.49,13.84,2021-04-26 03:45:17+02:00
2021-04-26 03:50:16+02:00,10.4,42.5,3.97,7.92,12.0,2021-04-26 03:50:16+02:00
2021-04-26 03:55:16+02:00,10.5,42.6,1.56,2.99,4.45,2021-04-26 03:55:16+02:00
2021-04-26 04:00:16+02:00,10.4,42.7,4.76,9.46,14.3,2021-04-26 04:00:16+02:00
2021-04-26 04:05:17+02:00,10.4,42.8,2.69,2.97,2.97,2021-04-26 04:05:17+02:00
2021-04-26 04:10:16+02:00,10.3,42.9,2.37,8.58,15.45,2021-04-26 04:10:16+02:00
2021-04-26 04:15:19+02:00,10.2,43.9,5.23,12.73,20.73,2021-04-26 04:15:19+02:00
2021-04-26 04:20:16+02:00,10.2,43.9,2.02,2.23,2.23,2021-04-26 04:20:16+02:00
2021-04-26 04:25:17+02:00,10.2,44.2,4.09,8.73,13.59,2021-04-26 04:25:17+02:00
2021-04-26 04:30:17+02:00,10.1,44.1,5.86,17.04,29.22,2021-04-26 04:30:17+02:00
2021-04-26 04:35:16+02:00,10.0,43.8,9.97,22.01,34.68,2021-04-26 04:35:16+02:00
2021-04-26 04:40:16+02:00,9.9,43.9,5.2,16.41,28.71,2021-04-26 04:40:16+02:00
2021-04-26 04:45:16+02:00,9.9,44.1,7.43,24.05,42.29,2021-04-26 04:45:16+02:00
2021-04-26 04:50:17+02:00,9.8,44.3,8.07,16.66,25.6,2021-04-26 04:50:17+02:00
2021-04-26 04:55:16+02:00,9.9,44.5,2.02,2.23,2.23,2021-04-26 04:55:16+02:00
2021-04-26 05:00:19+02:00,9.7,44.9,4.71,5.19,5.19,2021-04-26 05:00:19+02:00
2021-04-26 05:10:16+02:00,9.5,45.3,7.86,15.22,22.77,2021-04-26 05:10:16+02:00
2021-04-26 05:15:16+02:00,9.3,45.4,2.69,2.97,2.97,2021-04-26 05:15:16+02:00
2021-04-26 05:20:16+02:00,9.2,45.5,3.8,6.71,9.61,2021-04-26 05:20:16+02:00
2021-04-26 05:25:16+02:00,9.2,45.7,1.35,1.48,1.48,2021-04-26 05:25:16+02:00
2021-04-26 05:30:16+02:00,9.1,46.0,6.81,15.81,25.36,2021-04-26 05:30:16+02:00
2021-04-26 05:35:17+02:00,9.0,46.1,4.59,16.12,28.84,2021-04-26 05:35:17+02:00
2021-04-26 05:40:16+02:00,8.9,46.3,4.23,9.7,15.5,2021-04-26 05:40:16+02:00
2021-04-26 05:45:18+02:00,8.9,46.6,3.13,5.98,8.89,2021-04-26 05:45:18+02:00
2021-04-26 05:50:17+02:00,8.9,46.6,5.4,17.8,31.43,2021-04-26 05:50:17+02:00
2021-04-26 05:55:17+02:00,8.8,46.6,5.39,5.93,5.93,2021-04-26 05:55:17+02:00
2021-04-26 06:00:16+02:00,8.8,46.9,2.36,4.6,6.89,2021-04-26 06:00:16+02:00
2021-04-26 06:05:17+02:00,8.7,47.2,4.24,9.77,15.63,2021-04-26 06:05:17+02:00
2021-04-26 06:10:17+02:00,8.7,47.1,3.8,6.71,9.61,2021-04-26 06:10:17+02:00
2021-04-26 06:15:16+02:00,8.6,47.4,4.04,4.45,4.45,2021-04-26 06:15:16+02:00
2021-04-26 06:20:17+02:00,8.6,47.4,4.04,4.45,4.45,2021-04-26 06:20:17+02:00
2021-04-26 06:25:16+02:00,8.4,48.0,2.34,4.43,6.57,2021-04-26 06:25:16+02:00
2021-04-26 06:30:16+02:00,8.4,47.9,5.56,14.97,25.14,2021-04-26 06:30:16+02:00
2021-04-26 06:35:16+02:00,8.5,48.1,2.02,2.23,2.23,2021-04-26 06:35:16+02:00
2021-04-26 06:40:17+02:00,8.4,48.6,3.31,7.24,11.37,2021-04-26 06:40:17+02:00
2021-04-26 06:45:17+02:00,8.3,48.8,2.02,2.23,2.23,2021-04-26 06:45:17+02:00
2021-04-26 06:50:16+02:00,8.4,48.6,3.37,3.71,3.71,2021-04-26 06:50:16+02:00
2021-04-26 07:00:17+02:00,8.3,48.9,2.66,6.68,11.0,2021-04-26 07:00:17+02:00
2021-04-26 07:05:18+02:00,8.3,49.0,10.23,15.98,21.39,2021-04-26 07:05:18+02:00
2021-04-26 07:10:16+02:00,8.3,49.0,4.71,5.19,5.19,2021-04-26 07:10:16+02:00
2021-04-26 07:15:16+02:00,8.3,49.2,2.02,2.23,2.23,2021-04-26 07:15:16+02:00
2021-04-26 07:20:16+02:00,8.2,49.7,3.13,5.98,8.89,2021-04-26 07:20:16+02:00
2021-04-26 07:25:18+02:00,8.3,49.4,4.85,14.03,24.01,2021-04-26 07:25:18+02:00
2021-04-26 07:30:17+02:00,8.1,50.1,7.56,9.21,10.23,2021-04-26 07:30:17+02:00
2021-04-26 07:35:16+02:00,8.2,50.0,6.85,16.06,25.86,2021-04-26 07:35:16+02:00
2021-04-26 07:40:17+02:00,8.2,50.2,2.02,2.23,2.23,2021-04-26 07:40:17+02:00
2021-04-26 07:45:17+02:00,8.3,50.1,3.49,8.49,13.84,2021-04-26 07:45:17+02:00
2021-04-26 07:50:16+02:00,8.5,49.9,4.17,9.27,14.66,2021-04-26 07:50:16+02:00
2021-04-26 07:55:16+02:00,8.4,50.0,9.56,27.01,45.98,2021-04-26 07:55:16+02:00
2021-04-26 08:00:16+02:00,8.5,50.5,2.69,2.97,2.97,2021-04-26 08:00:16+02:00
2021-04-26 08:05:17+02:00,8.3,50.3,3.94,7.71,11.58,2021-04-26 08:05:17+02:00
2021-04-26 08:10:16+02:00,8.3,50.4,3.08,5.65,8.25,2021-04-26 08:10:16+02:00
2021-04-26 08:15:17+02:00,8.5,50.2,6.55,10.06,13.33,2021-04-26 08:15:17+02:00
2021-04-26 08:20:16+02:00,8.4,50.5,2.69,2.97,2.97,2021-04-26 08:20:16+02:00
2021-04-26 08:25:16+02:00,8.6,50.5,2.33,8.33,14.96,2021-04-26 08:25:16+02:00
2021-04-26 08:30:16+02:00,8.5,50.6,5.26,12.95,21.17,2021-04-26 08:30:16+02:00
2021-04-26 08:35:17+02:00,8.5,50.7,4.04,4.45,4.45,2021-04-26 08:35:17+02:00
2021-04-26 08:40:17+02:00,8.7,50.4,4.21,9.57,15.23,2021-04-26 08:40:17+02:00
2021-04-26 08:45:16+02:00,8.8,50.5,5.39,5.93,5.93,2021-04-26 08:45:16+02:00
2021-04-26 08:50:16+02:00,8.7,50.7,3.37,3.71,3.71,2021-04-26 08:50:16+02:00
2021-04-26 08:55:17+02:00,9.1,49.9,5.69,8.05,10.1,2021-04-26 08:55:17+02:00
2021-04-26 09:00:16+02:00,9.5,49.5,0.67,0.74,0.74,2021-04-26 09:00:16+02:00
2021-04-26 09:05:16+02:00,9.3,50.0,5.08,11.68,18.67,2021-04-26 09:05:16+02:00
2021-04-26 09:10:17+02:00,9.8,48.6,4.7,12.92,21.84,2021-04-26 09:10:17+02:00
2021-04-26 09:15:16+02:00,9.8,48.6,3.97,7.92,12.0,2021-04-26 09:15:16+02:00
2021-04-26 09:20:16+02:00,10.7,47.5,3.11,9.77,17.07,2021-04-26 09:20:16+02:00
2021-04-26 09:25:17+02:00,10.3,47.7,3.1,5.77,8.48,2021-04-26 09:25:17+02:00
2021-04-26 09:30:16+02:00,10.4,47.6,2.69,2.97,2.97,2021-04-26 09:30:16+02:00
2021-04-26 09:35:16+02:00,10.5,47.6,9.08,23.68,39.41,2021-04-26 09:35:16+02:00
2021-04-26 09:40:17+02:00,11.0,47.1,2.38,4.7,7.1,2021-04-26 09:40:17+02:00
2021-04-26 09:45:16+02:00,11.2,46.4,4.04,4.45,4.45,2021-04-26 09:45:16+02:00
2021-04-26 09:50:16+02:00,12.1,44.7,4.04,4.45,4.45,2021-04-26 09:50:16+02:00
2021-04-26 09:55:17+02:00,12.4,44.0,5.47,10.45,15.53,2021-04-26 09:55:17+02:00
2021-04-26 10:00:16+02:00,12.2,44.9,5.39,5.93,5.93,2021-04-26 10:00:16+02:00
2021-04-26 10:05:16+02:00,11.4,46.1,2.52,5.7,9.07,2021-04-26 10:05:16+02:00
2021-04-26 10:10:17+02:00,12.0,45.4,6.45,13.28,20.39,2021-04-26 10:10:17+02:00
2021-04-26 10:15:17+02:00,12.6,44.2,4.17,9.25,14.61,2021-04-26 10:15:17+02:00
2021-04-26 10:20:16+02:00,12.7,44.6,10.67,19.05,27.43,2021-04-26 10:20:16+02:00
2021-04-26 10:25:17+02:00,13.4,43.0,7.41,8.16,8.16,2021-04-26 10:25:17+02:00
2021-04-26 10:30:16+02:00,13.2,43.2,6.87,12.3,17.73,2021-04-26 10:30:16+02:00
2021-04-26 10:35:16+02:00,13.9,43.0,6.95,12.85,18.83,2021-04-26 10:35:16+02:00
2021-04-26 10:40:16+02:00,13.9,42.5,7.33,19.38,32.39,2021-04-26 10:40:16+02:00
2021-04-26 10:45:17+02:00,13.9,42.9,5.39,5.93,5.93,2021-04-26 10:45:17+02:00
2021-04-26 10:50:16+02:00,13.8,43.0,3.9,7.4,10.98,2021-04-26 10:50:16+02:00
2021-04-26 10:55:16+02:00,13.9,42.1,10.04,14.67,18.83,2021-04-26 10:55:16+02:00
2021-04-26 11:00:16+02:00,13.5,44.0,4.04,4.45,4.45,2021-04-26 11:00:16+02:00
2021-04-26 11:05:18+02:00,14.1,42.7,8.21,13.73,19.12,2021-04-26 11:05:18+02:00
2021-04-26 11:10:17+02:00,13.9,42.9,9.48,14.73,19.65,2021-04-26 11:10:17+02:00
2021-04-26 11:15:16+02:00,14.2,42.3,9.82,20.99,32.7,2021-04-26 11:15:16+02:00
